id,section_id,section_name,hmis_code,dataelement,hmis_name,dataset_id,dataset_code,dataset_name
128,2.3,Postnatal,PN11C,nFnWRksZmwa,Breast feeding mothers given self-testing kits for their male partners-Tests returned HIV NEG,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
129,2.3,Postnatal,PN12,IgfY3xqa8An,Discordant couples identified in PNC,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
130,2.3,Postnatal,PN13A,eWYmABy3bIe,Clients screened for cancer of the breast,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
131,2.3,Postnatal,PN13B,Vk9STlQlW3h,Clients with pre-malignant conditions of breast,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
132,2.3,Postnatal,PN14A,tA2bFyzLtwd,Clients screened for cancer of the cervix,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
133,2.3,Postnatal,PN14B,vkmkqpYTJtF,Clients with pre-malignant conditions of cervix,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
134,2.3,Postnatal,PN15A,TkPGLLgBpWR,Lactating mothers who received Nutritional assessment - Total,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
135,2.3,Postnatal,PN15B,AAjeczxMEya,Lactating mothers who received Nutritional assessment-MAM,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
136,2.3,Postnatal,PN15C,Ou7FJO6b9NV,Lactating mothers who received Nutritional assessment-SAM,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
137,2.3,Postnatal,PN15D,kVxxrDU9QrQ,Lactating mothers who received Nutritional assessment - HIV POS,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
138,2.3,Postnatal,PN16A,xRxZO1aNgZF,Post natal mothers who received Counselling (Maternal Nutritional) - Total,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
139,2.3,Postnatal,PN16B,fwaRB9ATrjL,Post natal mothers who received Counselling (Maternal Nutritional) - HIV+,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
140,2.3,Postnatal,PN16C,trP08zhfCdq,Post natal mothers who received Counselling (Infant Feeding ) - Total,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
141,2.3,Postnatal,PN16d,SN7YiTOT5ic,Post natal mothers who received Counselling (Infant Feeding ) - HIV+,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
142,2.4.1,Family Planning Visits,FP01,KyRHSYKxihH,Combined Oral Contraceptives Pills (COCs),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
143,2.4.1,Family Planning Visits,FP02,dyfJZ2Llr6F,Progesterone Only Pills (POP),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
144,2.4.1,Family Planning Visits,FP03,qSe7OiDB18A,Emergency Contraceptive Pills (ECP),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
145,2.4.1,Family Planning Visits,FP04,ZVKD2XRg6Ab,Injectable DMPA Intramuscular (3 months),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
146,2.4.1,Family Planning Visits,FP05,oAqoPQkEf2z,Injectable DMPA Subcutaneous (3 months),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
147,2.4.1,Family Planning Visits,FP06,fCj5K4Xqy7T,3-year Implant,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
148,2.4.1,Family Planning Visits,FP07,pGndkat5h9s,5-year Implant,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
149,2.4.1,Family Planning Visits,FP08,jSQRBvez5Pq,IUD Copper-T,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
150,2.4.1,Family Planning Visits,FP09,zhTC6HT9No1,IUD Hormonal,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
151,2.4.1,Family Planning Visits,FP10,VHi82Mcd77w,FAM-SDM(Cycle Beads),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
152,2.4.1,Family Planning Visits,FP11,ibfLXaygcNS,FAM-LAM,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
153,2.4.1,Family Planning Visits,FP12,HnSiI2XX2Sy,FAM Two Days Method,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
154,2.4.1,Family Planning Visits,FP13,Onpo1O1A7jr,Female condoms,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
155,2.4.1,Family Planning Visits,FP14,bkCFVYMFMed,Male condoms,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
156,2.4.3,FP - Minor Operations,PM01 ,jNpa9MJhPZm,Female sterilization (tubal ligation),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
157,2.4.3,FP - Minor Operations,PM02 ,lUH7AWlsExq,Male sterilization (vasectomy),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
158,2.4.4,FP - Postpartum,PPFP01,nB8riSN0Et8,No. of Mothers who received Family Planning in Postpartum period,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
159,2.4.5,FP - Post Abortion,PAFP01 ,Z7bibzzO0sz,No. of women who received Post Abortion Family Planning,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
160,2.4.7,FP - Integrated Services,FH01A,Zwa7Jhjo9Uk,Cervical Cancer Screening-Total screened,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
161,2.4.7,FP - Integrated Services,FH01B,X6G2WoGb4r3,Cervical Cancer Screening-Number with pre-malignant cancer of the cervix,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
162,2.4.7,FP - Integrated Services,FH02A ,ZhYPYskD4y8,STI Screening in Family Planning - Total Screened,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
163,2.4.7,FP - Integrated Services,FH02B ,pDvYO6T6klX, STI Screening in family Planning - Positive,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
164,2.4.7,FP - Integrated Services,FH03,gtWYJAUCW5C,Number of HIV+ FP Users,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
165,2.6,Child Health Services,CH01,vI52cxgsBNv,Vit A supplement (1st Dose),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
166,2.6,Child Health Services,CH02,A2ZOozUNmDz,Vit A supplement (2nd Dose),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
167,2.6,Child Health Services,CH03,UvXn8H6o487,Deworming (1st Dose),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
168,2.6,Child Health Services,CH04,KAQG7cbFHFA,Deworming (2nd Dose),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
169,2.6,Child Health Services,CH05,XBzzfu55Xh6,Deworming in school (1st Dose),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
170,2.6,Child Health Services,CH06,mYSOfPa97Ej,Deworming in schools (2nd Dose),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
171,2.6.1,HPV Vaccine,VP01,Gtk7tbHfVfj,HPV-Dose ,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
172,2.6.2,Tetanus Vaccine,TD01,oj4ttY118Fg,Td1-Dose 1,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
173,2.6.2,Tetanus Vaccine,TD02,OrKSwpDxQaJ,Td2-Dose 2,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
174,2.6.2,Tetanus Vaccine,TD03,vMZQxa2plDI,Td3-Dose 3,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
175,2.6.2,Tetanus Vaccine,TD04,Jd24EcGuIvS,Td4-Dose 4,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
176,2.6.2,Tetanus Vaccine,TD05,fyTVWlH6jqm,Td5-Dose 5,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
177,2.6.3,Child Immunization,CL01,MxAg9De4cra,BCG,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
178,2.6.3,Child Immunization,CL02,yJgPv7Q9lS1,Hep B zero doze,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
179,2.6.3,Child Immunization,CL03,NYs9Ct3X4FD,Protection At Birth for Td(PAB),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
180,2.6.3,Child Immunization,CL04,eEllJg5kQn6,Polio 0,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
181,2.6.3,Child Immunization,CL05,G4uZN2Y4oAG,Polio 1,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
182,2.6.3,Child Immunization,CL06,Quc9uIBIxk6,Polio 2,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
183,2.6.3,Child Immunization,CL07,HLyPaHaoHSu,Polio 3,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
184,2.6.3,Child Immunization,CL08,ehj9x0CXNN5,IPV1,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
185,2.6.3,Child Immunization,CL09,l8gda1Lshsh,IPV2,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
186,2.6.3,Child Immunization,CL10,Ys31ug5E3f1,DPT-HepB+Hib 1,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
187,2.6.3,Child Immunization,CL11,z1s4aIzf8ga,DPT-HepB+Hib 2,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
188,2.6.3,Child Immunization,CL12,ujs4ipzA4tb,DPT-HepB+Hib 3,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
189,2.6.3,Child Immunization,CL13,NbG01i1Md55,PCV 1,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
190,2.6.3,Child Immunization,CL14,dmSXPXTnV0e,PCV 2,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
191,2.6.3,Child Immunization,CL15,QHawVF72X6E,PCV 3,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
192,2.6.3,Child Immunization,CL16,rDZlacXXUPM,Rotavirus 1 Vaccine,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
193,2.6.3,Child Immunization,CL17,QFolEgl8SEB,Rotavirus 2 Vaccine,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
194,2.6.3,Child Immunization,CL19,umOw6ICceuL,Malaria 1,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
195,2.6.3,Child Immunization,CL20,tYobnmqU9Fk,Malaria 2,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
196,2.6.3,Child Immunization,CL21,xZTA1fYRqy8,Malaria 3,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
197,2.6.3,Child Immunization,CL22,Ln0EgQilDUI,Yellow Fever,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
198,2.6.3,Child Immunization,CL23,WAjgHQVxVVm,Measles (MR1),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
199,2.6.3,Child Immunization,CL24,OG2VmPZSmyv,Fully immunized by 1 year,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
200,2.6.3,Child Immunization,CL25,peXxgiReRrs,Number received LLINs,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
201,2.6.3,Child Immunization,CL26,nOi3WF8kNxD,Malaria 4,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
202,2.6.3,Child Immunization,CL27,yctOQDdXZav,Measles (MR2),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
204,2.6.4,Vaccine Availability,WT01A,JSRCj9aRZcz, BCG - Open Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
205,2.6.4,Vaccine Availability,WT01B,QGoQrfDCKYl, BCG - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
206,2.6.4,Vaccine Availability,WT01C,OdcboRpaL6I, BCG - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
207,2.6.4,Vaccine Availability,WT01D,OZ4bSvHFF9Y, BCG - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
208,2.6.4,Vaccine Availability,WT02A ,mfNGTqKlfpc, Hep B zero doze - Open Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
209,2.6.4,Vaccine Availability,WT02B,I2rc7lEpb7z, Hep B zero doze - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
210,2.6.4,Vaccine Availability,WT02C ,G6RGJzeAQlR, Hep B zero doze - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
211,2.6.4,Vaccine Availability,WT02D ,HHj0p0Ac8A3, Hep B zero doze - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
212,2.6.4,Vaccine Availability,WT03A,ppGkYNMqWX8, Polio(OPV) - Opening Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
213,2.6.4,Vaccine Availability,WT03B,iPWG1C3NTi1, Polio(OPV)  - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
214,2.6.4,Vaccine Availability,WT03C,XQnMR1KMwT5, Polio(OPV)  - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
215,2.6.4,Vaccine Availability,WT03D,SUmRVIrStBP, Polio(OPV)  - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
216,2.6.4,Vaccine Availability,WT04A,noDiieWFh6r, IPV - Opening Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
217,2.6.4,Vaccine Availability,WT04B,lXdHXpzOilO, IPV - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
218,2.6.4,Vaccine Availability,WT04C,BrWcfdYGPXO, IPV - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
219,2.6.4,Vaccine Availability,WT04D,NjD7qC46klG, IPV - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
220,2.6.4,Vaccine Availability,WT05A,q0eJayyV6Js, DPT+HepB+Hib - Opening Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
221,2.6.4,Vaccine Availability,WT05B,FLBA3T25bpz, DPT+HepB+Hib  - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
222,2.6.4,Vaccine Availability,WT05C,mBTn9mI2Hx0, DPT+HepB+Hib  - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
223,2.6.4,Vaccine Availability,WT05D,Zcw2OCp00oE, DPT+HepB+Hib - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
224,2.6.4,Vaccine Availability,WT06A,R0JGyJ4piOh, PCV - Opening Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
225,2.6.4,Vaccine Availability,WT06B,BzBLojjjeRB, PCV - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
226,2.6.4,Vaccine Availability,WT06C,cXy4Pwau1SF, PCV - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
227,2.6.4,Vaccine Availability,WT06D,a5p50RZM4j8, PCV - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
228,2.6.4,Vaccine Availability,WT07A,KBxOZNiR67y, Rotavirus - Opening Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
229,2.6.4,Vaccine Availability,WT07B,xpZ6TjMsme7, Rotavirus - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
230,2.6.4,Vaccine Availability,WT07C,syx0YWdQeAW, Rotavirus - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
231,2.6.4,Vaccine Availability,WT07D,VUcc4loOjrS, Rotavirus - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
232,2.6.4,Vaccine Availability,WT08A,MD2YuRl94Fz, Measles - Opening Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
233,2.6.4,Vaccine Availability,WT08B,W76e0DKlJ4c, Measles - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
234,2.6.4,Vaccine Availability,WT08C,kxwF7G5Sa9i, Measles - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
235,2.6.4,Vaccine Availability,WT08D,BnJW6UAa9nj, Measles - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
236,2.6.4,Vaccine Availability,WT09A,c4DJHtoOxR5, Yellow Fever - Opening Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
237,2.6.4,Vaccine Availability,WT09B,FHnkrOy9cyJ, Yellow Fever - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
238,2.6.4,Vaccine Availability,WT09C,qnUDnMdP4Bl, Yellow Fever - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
239,2.6.4,Vaccine Availability,WT09D,lnwoasEJlj6, Yellow Fever - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
240,2.6.4,Vaccine Availability,WT10A,Vm17iJeYWrM, Td - Opening Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
241,2.6.4,Vaccine Availability,WT10B,rn9w80fi5rI, Td - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
242,2.6.4,Vaccine Availability,WT10C,lmpQmvOtybC, Td - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
243,2.6.4,Vaccine Availability,WT10D,fTonlL3eWFE, Td - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
244,2.6.4,Vaccine Availability,WT11A,gl4CRezThOQ, HPV - Opening Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
245,2.6.4,Vaccine Availability,WT11B,SELnREPYiGs, HPV - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
246,2.6.4,Vaccine Availability,WT11C,S3sJne8SfDt, HPV - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
247,2.6.4,Vaccine Availability,WT11D,HIRzx2RSpRR, HPV - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
248,2.6.4,Vaccine Availability,WT12A,KkO23okGi5a, Malaria - Opening Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
249,2.6.4,Vaccine Availability,WT12B ,ory0dLlfYiD, Malaria - Received,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
250,2.6.4,Vaccine Availability,WT12C,KhS4mq3zNfA, Malaria - Closing Balance,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
251,2.6.4,Vaccine Availability,WT12D ,LwD8GEuedFt, Malaria - Doses Wasted,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
252,3.1,Hepatitis,HB01,K9hRDR2ytjL,Clients tested for HepB,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
253,3.1,Hepatitis,HB02,noIZByyFm0i,Clients tested negative for HepB,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
254,3.1,Hepatitis,HB03A,SXGS1yh9yXz, Clients tested negative for HepB and Vaccinated - 1st Dose (New),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
255,3.1,Hepatitis,HB03B,A4n6FfFK03l, Clients tested negative for HepB and Vaccinated - 2nd Dose (Revisit),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
256,3.1,Hepatitis,HB03C,XSzPyu0shWh, Clients tested negative for HepB and Vaccinated - 3rd Dose (Revisit),ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
257,3.1,Hepatitis,HB04,wPHNUK3jrFJ,Clients tested positive for HepB,ic1BSWhGOso,HMIS1052,"HMIS 105:02-03 - OPD Monthly Report (MCH, FP, EID, EPI & HEPB)"
